id,name,categories,transactions,price,rating,review_count,location,phone
28zGYjDKjDCPOTWWO11NHw,McDonald's,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],$,1.5,74,"{'address1': '8301 Baltimore Blvd', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8301 Baltimore Blvd', 'College Park, MD 20740']}",+12409655645
DGTgmt8EKyKCWrJC5GV3tA,Tiger Sugar,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","['pickup', 'delivery']",,4.5,9,"{'address1': '670 Rhode Island Ave NE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['670 Rhode Island Ave NE', 'Washington, DC 20002']}",+12022410001
AsskAfYBK7K_RoM1IGlNUA,Pupuseria Doña Azucena,"[{'alias': 'latin', 'title': 'Latin American'}]",['delivery'],$,3.5,69,"{'address1': '8728 Piney Branch Rd', 'address2': 'Ste A', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20901', 'country': 'US', 'state': 'MD', 'display_address': ['8728 Piney Branch Rd', 'Ste A', 'Silver Spring, MD 20901']}",+13014344230
2Af4XS6d0VP0NibZv-BPAw,S&G Seafood House,"[{'alias': 'seafood', 'title': 'Seafood'}]",['delivery'],$,4.5,42,"{'address1': '2721 7th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['2721 7th St NE', 'Washington, DC 20017']}",+12025065166
sDnvW9pQSJI5Rp2JcqFitw,Barrilito,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'mexican', 'title': 'Mexican'}]",[],,4.5,11,"{'address1': '3911 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['3911 14th St NW', 'Washington, DC 20011']}",+12022481722
jEPLu3lDJiIFDcpY_paRjg,Gola Restaurant & Market,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]","['pickup', 'delivery']",,5.0,9,"{'address1': '2159 Industrial Pkwy', 'address2': None, 'address3': None, 'city': 'Silver  Spring', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['2159 Industrial Pkwy', 'Silver  Spring, MD 20904']}",+12408397908
fRlBbLhx58_aCxKut64hoQ,Haydees 2000,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]","['pickup', 'delivery']",$$,3.5,35,"{'address1': '6303 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['6303 Georgia Ave NW', 'Washington, DC 20011']}",+12028296647
JnquzUsxxOFPvYUlKc0Njg,Fire Station 1,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","['pickup', 'delivery']",$$,2.5,588,"{'address1': '8131 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8131 Georgia Ave', 'Silver Spring, MD 20910']}",+13015851370
_D1Cpvxf1-bVfTsW5BCYZw,Peaches Kitchen & Catering,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","['pickup', 'delivery']",$$,3.5,184,"{'address1': '6214 3rd St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['6214 3rd St NW', 'Washington, DC 20011']}",+12027225250
_RTrvW7KC9KiWUIjQbnP4w,Mix Bar and Grille,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",['delivery'],$$,2.5,156,"{'address1': '8241 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8241 Georgia Ave', 'Silver Spring, MD 20910']}",+13013261333
QPUXAQ28hgLwnlPn13gyeA,FroZenYo,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","['pickup', 'delivery']",$,4.0,119,"{'address1': '3237A 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3237A 14th St NW', 'Washington, DC 20010']}",+12027508913
mJuG53-7Mj8Y0Usq5Ob2uQ,Three Brothers Italian Restaurant,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",$,3.5,86,"{'address1': '4521 Kenilworth Ave', 'address2': '', 'address3': '', 'city': 'Bladensburg', 'zip_code': '20710', 'country': 'US', 'state': 'MD', 'display_address': ['4521 Kenilworth Ave', 'Bladensburg, MD 20710']}",+13018641570
wqKvYn_gN4265ETLUi670Q,Pizza Kingdom,"[{'alias': 'pizza', 'title': 'Pizza'}]","['pickup', 'delivery']",$,2.5,128,"{'address1': '4439 Lehigh Rd', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['4439 Lehigh Rd', 'College Park, MD 20740']}",+13019277777
BZr9Yn47aWoh1kG5OrsMqw,La Sirenita Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}]",['delivery'],$,3.5,77,"{'address1': '4911 Edmonston Rd', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['4911 Edmonston Rd', 'Hyattsville, MD 20781']}",+13018640188
38E-yyCTBmEZNV2-xJZsPQ,Pop Fizz Bar,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'champagne_bars', 'title': 'Champagne Bars'}, {'alias': 'salad', 'title': 'Salad'}]",[],,4.5,12,"{'address1': '2108 Vermont Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2108 Vermont Ave NW', 'Washington, DC 20001']}",
Ssf01HnaFxr5KOuKYslJAw,Abyssinia Ethiopian Restaurant,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}]","['delivery', 'pickup']",$$,3.5,89,"{'address1': '8221 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8221 Georgia Ave', 'Silver Spring, MD 20910']}",+13015625911
lVZNX3vzDprg4jZTctTIMA,Takoma Station Tavern,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","['delivery', 'pickup']",$$,3.5,58,"{'address1': '6914 4th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['6914 4th St NW', 'Washington, DC 20012']}",+12028291999
nd-2gmkrxwNdrrWnFt61zw,Pica Taco,"[{'alias': 'mexican', 'title': 'Mexican'}]","['delivery', 'pickup']",$,3.5,146,"{'address1': '1629 Columbia Rd NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1629 Columbia Rd NW', 'Washington, DC 20009']}",+12025180076
ruBHyitb0RGLe54cB7RzTw,Taqueria Nacional,"[{'alias': 'tacos', 'title': 'Tacos'}]",[],,4.5,21,"{'address1': '3213 Mt Pleasant St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3213 Mt Pleasant St NW', 'Washington, DC 20010']}",
mTYerWY7pJWWaMtxkRinPQ,Ice N Slice,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]","['delivery', 'pickup']",,5.0,19,"{'address1': '3937 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['3937 Georgia Ave NW', 'Washington, DC 20011']}",+12027355507
kDhv87M1Q2CGY7j5T3nUMQ,Hollywood Nutrition,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],,4.0,5,"{'address1': '9815 Rhode Island Ave', 'address2': '', 'address3': None, 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9815 Rhode Island Ave', 'College Park, MD 20740']}",+12402414975
HbepXy0ro9Q3iVYAj_V57w,DC Charbroiled Chicken & Grill,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'tacos', 'title': 'Tacos'}]","['delivery', 'pickup']",$,4.0,21,"{'address1': '6062 Greenbelt Rd', 'address2': 'Ste 56 A', 'address3': None, 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6062 Greenbelt Rd', 'Ste 56 A', 'Greenbelt, MD 20770']}",+12409655825
IgOEhtMMRoSOP6uriKwnZg,Pan-Am Fresh Super Market,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'indpak', 'title': 'Indian'}]","['delivery', 'pickup']",,5.0,10,"{'address1': '3320 Brown St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3320 Brown St NW', 'Washington, DC 20010']}",+12025888400
-JKTdezpvuVV0685fZn4RQ,The Angry Jerk,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'southern', 'title': 'Southern'}]","['delivery', 'pickup']",,3.5,98,"{'address1': '8223 Georgia Ave', 'address2': '', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8223 Georgia Ave', 'Silver Spring, MD 20910']}",+13013280788
vKiovJULYkpkPZSIyKL1bA,Flip'd by IHOP,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['delivery', 'pickup']",$$,4.5,14,"{'address1': '8537 Georgia Ave', 'address2': '', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8537 Georgia Ave', 'Silver Spring, MD 20910']}",+13012733132
hlPTTfZftqs0qQxphcYnbA,Olive Garden Italian Restaurant,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",[],$$,3.0,222,"{'address1': '3480 E West Hwy', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20782', 'country': 'US', 'state': 'MD', 'display_address': ['3480 E West Hwy', 'Hyattsville, MD 20782']}",+13018530289
FXECsXFTf8XUvdjrWE52aQ,Culture Coffee Too,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",['delivery'],$,4.0,58,"{'address1': '300 Riggs Rd NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['300 Riggs Rd NE', 'Washington, DC 20011']}",+12025078349
LjjQnGdolSMdbgjo6V94rw,Golf Ultra Lounge,"[{'alias': 'african', 'title': 'African'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","['delivery', 'pickup']",$$,3.5,42,"{'address1': '8123 Georgia Ave', 'address2': None, 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8123 Georgia Ave', 'Silver Spring, MD 20910']}",+13014481515
EPDHuwRF1e8BuBv2GPMB9g,La Villa Restaurant,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]","['delivery', 'pickup']",$$,4.5,10,"{'address1': '6115 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['6115 Georgia Ave NW', 'Washington, DC 20011']}",+12025450030
YtHrFJkK3AB3p8CwZNkc_A,El Torogoz,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]","['delivery', 'pickup']",$$,4.0,61,"{'address1': '4231 9th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4231 9th St NW', 'Washington, DC 20011']}",+12027226966
nKYUc-iVx4s1MWAm7244wg,Wendy’s Pupuseria,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",['delivery'],,4.5,12,"{'address1': '8500 Annapolis Rd', 'address2': '', 'address3': None, 'city': 'New Carrollton', 'zip_code': '20784', 'country': 'US', 'state': 'MD', 'display_address': ['8500 Annapolis Rd', 'New Carrollton, MD 20784']}",+12407096226
A_J0CZefyn9mHQnAmR9NLw,No Kisses Bar,"[{'alias': 'bars', 'title': 'Bars'}]",[],,4.0,26,"{'address1': '3120 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3120 Georgia Ave NW', 'Washington, DC 20010']}",
2555YoL7sNTfOl4tQm70yw,Eat Chicken PL.,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",['delivery'],$,4.0,30,"{'address1': '3725 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3725 Georgia Ave NW', 'Washington, DC 20010']}",+12025458980
1txwseIGw6cCmzW7LAaZmA,Athena Grill,"[{'alias': 'greek', 'title': 'Greek'}]","['delivery', 'pickup']",$,4.0,86,"{'address1': '4720 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4720 14th St NW', 'Washington, DC 20011']}",+12028044041
IkNl4t352EK2xcp-oFGGlg,Lucy Ethiopian Restaurant,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'bars', 'title': 'Bars'}]","['delivery', 'pickup']",$$,3.5,137,"{'address1': '8301 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8301 Georgia Ave', 'Silver Spring, MD 20910']}",+13015896700
HPrVYd5pSvi6VNflYytvfg,La Fondita,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",[],$,4.0,78,"{'address1': '4901 Decatur St', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20788', 'country': 'US', 'state': 'MD', 'display_address': ['4901 Decatur St', 'Hyattsville, MD 20788']}",+13016990785
CpO9j-Lq4YATaSZxBcfJJA,Arby's,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",$,4.0,18,"{'address1': '2001 University Blvd', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20783', 'country': 'US', 'state': 'MD', 'display_address': ['2001 University Blvd', 'Hyattsville, MD 20783']}",+13014390007
uwNY8_Vo8Va85XByC5xyiw,Kung Fu Tea,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","['delivery', 'pickup']",$,4.0,113,"{'address1': '8661 Colesville Rd', 'address2': 'B-159', 'address3': None, 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8661 Colesville Rd', 'B-159', 'Silver Spring, MD 20910']}",+12403088868
ANm9w9j-xVTQsNYrwOX-Mw,Pizza Boli's,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",$,2.0,52,"{'address1': '8147-G Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8147-G Baltimore Ave', 'College Park, MD 20740']}",+13014741313
_wzmVBi2sb4PeksC7JQ9xA,Ande Charles Slider Bistro,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",[],,5.0,11,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Arlington', 'zip_code': '22204', 'country': 'US', 'state': 'VA', 'display_address': ['Arlington, VA 22204']}",+12029225522
zrRNZ5uu0opYa5cBPAajFQ,Crepe Love Truck,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'creperies', 'title': 'Creperies'}]",[],$,4.0,56,"{'address1': '407 Maple Ave E', 'address2': None, 'address3': '', 'city': 'Vienna', 'zip_code': '22180', 'country': 'US', 'state': 'VA', 'display_address': ['407 Maple Ave E', 'Vienna, VA 22180']}",+12024094165
iCzk5zuxSPS5J_aRlU5ePA,East Pearl Asian Bistro,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","['delivery', 'pickup']",$$,3.5,139,"{'address1': '7701 Greenbelt Rd', 'address2': 'Ste 101', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['7701 Greenbelt Rd', 'Ste 101', 'Greenbelt, MD 20770']}",+13019824888
j1QYcxBoPJf0s2kkWEvWZg,Weekness For Sweetness,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",['delivery'],$$,3.0,147,"{'address1': '8821 Greenbelt Rd', 'address2': '', 'address3': None, 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['8821 Greenbelt Rd', 'Greenbelt, MD 20770']}",+13015523455
EeJk7DKKCp9iIe9lremHpQ,Eta Cafe,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",[],,5.0,5,"{'address1': '4239 9th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4239 9th St NW', 'Washington, DC 20011']}",+12027653188
5VHFJKcWIIbU5J8NYnD82w,Ledo Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'italian', 'title': 'Italian'}]",[],$$,3.5,96,"{'address1': '7435 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['7435 Georgia Ave NW', 'Washington, DC 20012']}",+12027265336
TPN9quW0jP25GkI_f2teLQ,Peter's Sub Shop,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],$,4.0,56,"{'address1': '7603 Maple Ave', 'address2': '', 'address3': '', 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['7603 Maple Ave', 'Takoma Park, MD 20912']}",+13012708777
vklr7QLZrrKRI22AiI31kw,Pizza D'Oro,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]","['delivery', 'pickup']",$$,3.5,111,"{'address1': '3618 14th St', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3618 14th St', 'Washington, DC 20010']}",+12022912200
IAKGLitDfpNPulnWlCKpgQ,Bun Cafe,"[{'alias': 'cafes', 'title': 'Cafes'}]","['delivery', 'pickup']",,5.0,8,"{'address1': '6150 Greenbelt Rd', 'address2': '', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6150 Greenbelt Rd', 'Greenbelt, MD 20770']}",+13013450500
ysOvVK6jj5xTbVJDNf_RsA,Boston Market,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['delivery', 'pickup']",$,3.0,42,"{'address1': '6228 Greenbelt Rd', 'address2': 'Unit A', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6228 Greenbelt Rd', 'Unit A', 'Greenbelt, MD 20770']}",+13012204445
LCCdazQAtNtApoFql8OL3g,Mandarin Restaurant,"[{'alias': 'chinese', 'title': 'Chinese'}]","['delivery', 'pickup']",$,3.5,81,"{'address1': '8411 Georgia Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8411 Georgia Ave', 'Silver Spring, MD 20910']}",+13015851282
9jZoDQaupgkfKT8h9Ylvpw,Asia Kitchen,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","['delivery', 'pickup']",$,3.5,93,"{'address1': '1209 Brentwood Rd NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['1209 Brentwood Rd NE', 'Washington, DC 20018']}",+12028327332
d4-Di30f0A07vlQtLzFVJA,BGR Burgers Grilled Right,"[{'alias': 'burgers', 'title': 'Burgers'}]","['delivery', 'pickup']",,3.5,81,"{'address1': '655 Michigan Ave Ne Located In Monroe St', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['655 Michigan Ave Ne Located In Monroe St', 'Washington, DC 20017']}",+12024147927
E6RblZu94XhJcOrkMMfefA,Elevation Burger,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","['delivery', 'pickup']",$$,3.5,195,"{'address1': '5501 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['5501 Baltimore Ave', 'Hyattsville, MD 20781']}",+13019856869
8KfhtnAiHgrsCWiB1qKjaA,Eden’s Kitchen,"[{'alias': 'eritrean', 'title': 'Eritrean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","['delivery', 'pickup']",,4.5,20,"{'address1': '2910 Bladensburg Rd NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2910 Bladensburg Rd NE', 'Washington, DC 20018']}",+12022481286
l9zT6wq5rVZGqOoX-Kof6w,Cheros Grill,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",[],,5.0,23,"{'address1': '7224 Carroll Ave', 'address2': '', 'address3': None, 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['7224 Carroll Ave', 'Takoma Park, MD 20912']}",+13015414404
HMB6ki6u3dL1rumKjC-BsQ,Pho Cafe,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",['delivery'],$$,3.5,92,"{'address1': '13426 New Hampshire Ave', 'address2': '', 'address3': None, 'city': 'Colesville', 'zip_code': '20904', 'country': 'US', 'state': 'MD', 'display_address': ['13426 New Hampshire Ave', 'Colesville, MD 20904']}",+13013883883
IA27WiYtZckXcrisRx6nyA,Taco City II,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]","['delivery', 'pickup']",,4.5,20,"{'address1': '3740 12th St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3740 12th St NE', 'Washington, DC 20017']}",
DGT5FZLHpzTGTMYywkDIPg,Crisp & Juicy,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","['delivery', 'pickup']",$,3.5,206,"{'address1': '1314 E West Hwy', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['1314 E West Hwy', 'Silver Spring, MD 20910']}",+13015636666
Rm2NZEpVSL_3O_T6GZRbEg,Twin Dragon Carry Out,"[{'alias': 'chinese', 'title': 'Chinese'}]",['delivery'],$,3.5,132,"{'address1': '5504 3rd St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5504 3rd St NW', 'Washington, DC 20011']}",+12025450033
Eo2jDT9RqPZhC10_hCuvkw,Cold Stone Creamery,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]","['delivery', 'pickup']",$$,3.0,68,"{'address1': '7314 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['7314 Baltimore Ave', 'College Park, MD 20740']}",+13012772229
xvI2WNvnScUjXFWapqVt8A,Taqueria Puebla,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'mexican', 'title': 'Mexican'}]",[],,4.5,13,"{'address1': '6266 Kenilworth Ave', 'address2': '', 'address3': None, 'city': 'Riverdale', 'zip_code': '20737', 'country': 'US', 'state': 'MD', 'display_address': ['6266 Kenilworth Ave', 'Riverdale, MD 20737']}",+12407705974
gK9_8tV2b7ylhyuAyXORfA,Sunrise Caribbean Restaurant,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",['pickup'],$$,3.5,170,"{'address1': '5329 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5329 Georgia Ave NW', 'Washington, DC 20011']}",+12022912949
